col_a,col_b,metric,effect_size,p,p_adj,n_valid,via_feat_a,via_feat_b
failure_reason,sae_YN,eta,0.24026875703572873,6.067367788836977e-41,1.9890663270008017e-40,3199,sae_YN,failure_reason
dropout_YN,study_design_info/intervention_model,eta,0.2401314822922434,0.0,0.0,38137,study_design_info/intervention_model,dropout_YN
mortality_YN,phase,eta,0.23750720556398858,3.676729356558858e-225,3.3622722405373766e-224,17916,phase,mortality_YN
ipd_info_type-Clinical Study Report (CSR),ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.23644367107430486,1.2255067813002667e-28,3.507937450591785e-28,2145,ipd_info_type-Clinical Study Report (CSR),ipd_info_type-Statistical Analysis Plan (SAP)
Drug intervention Number,MaskingType-Participant,abs_spearman,0.23481770506475702,0.0,0.0,81170,Drug intervention Number,MaskingType-Participant
sae_YN,study_design_info/intervention_model,eta,0.23379245902369095,6.200930452770889e-216,5.469094752126608e-215,17857,study_design_info/intervention_model,sae_YN
eligibility/maximum_age,study_design_info/primary_purpose,eta,0.2325704322275627,0.0,0.0,42342,eligibility/maximum_age__years,study_design_info/primary_purpose
MaskingType-Participant,mortality_rate,abs_spearman,0.2301619219369913,9.816329342692728e-214,8.570790066798299e-213,17890,MaskingType-Participant,mortality_rate
Biological intervention Number,smiless,abs_spearman,0.22998330718551083,0.0,0.0,81786,Biological intervention Number,smiless__is_nn
duration_year,oversight_info/has_dmc,eta,0.22830860746365478,4.4087930997282026e-167,3.2876729659990357e-166,14181,oversight_info/has_dmc,duration_year
duration_day,oversight_info/has_dmc,eta,0.2283086074636546,4.4087930997275895e-167,3.2876729659990357e-166,14181,oversight_info/has_dmc,duration_day
duration_month,oversight_info/has_dmc,eta,0.22822620327611326,5.843510917607142e-167,4.3482227920095976e-166,14181,oversight_info/has_dmc,duration_month
location/facility/address/city,patient_data/sharing_ipd,eta,0.228218837060038,1.3053003621405183e-157,9.200646568840367e-157,13510,location/facility/address/city__n_items,patient_data/sharing_ipd
ipd_info_type-Study Protocol,sponsors/lead_sponsor/agency_class,eta,0.22679064278785255,2.385254053990268e-24,6.506089354486799e-24,2145,ipd_info_type-Study Protocol,sponsors/lead_sponsor/agency_class
Active Comparator Arm Number,phase,eta,0.22675933551144017,0.0,0.0,69293,Active Comparator Arm Number,phase
execution_fail,regulatory_pass,abs_spearman,0.22609360286226474,4.5202862993365225e-265,4.553041997157802e-264,23059,execution_fail,regulatory_pass
approval_outcome,execution_fail,abs_spearman,0.22609360286226474,4.5202862993365225e-265,4.553041997157802e-264,23059,approval_outcome,execution_fail
approval_outcome,execution_pass,abs_spearman,0.22609360286226474,4.5202862993365225e-265,4.553041997157802e-264,23059,approval_outcome,execution_pass
execution_pass,regulatory_pass,abs_spearman,0.22609360286226474,4.5202862993365225e-265,4.553041997157802e-264,23059,execution_pass,regulatory_pass
eligibility/healthy_volunteers,eligibility/maximum_age,eta,0.22422476081683199,0.0,0.0,42674,eligibility/healthy_volunteers,eligibility/maximum_age__years
Drug intervention Number,study_design_info/masking_num,abs_spearman,0.22374272966550102,0.0,0.0,81170,Drug intervention Number,study_design_info/masking_num
duration_month,phase,eta,0.22360298490120153,0.0,0.0,42855,phase,duration_month
duration_day,phase,eta,0.22345658841678395,0.0,0.0,42855,phase,duration_day
duration_year,phase,eta,0.22345658841678376,0.0,0.0,42855,phase,duration_year
phase,sae_rate,eta,0.22278265359544736,2.3736934007481923e-197,1.9592837452731515e-196,17916,phase,sae_rate
patient_data/sharing_ipd,responsible_party/responsible_party_type,cramers_v,0.2225946522644063,2.2210829088129703e-288,2.3821799716435408e-287,13499,patient_data/sharing_ipd,responsible_party/responsible_party_type
Experimental Arm Number,Other Arm Number,abs_spearman,0.22241033747140074,0.0,0.0,78123,Experimental Arm Number,Other Arm Number
Active Comparator Arm Number,enrollment,abs_spearman,0.22178307243302714,0.0,0.0,43117,Active Comparator Arm Number,enrollment
ipd_info_type-Statistical Analysis Plan (SAP),responsible_party/responsible_party_type,eta,0.22155510183123536,4.867556136346042e-24,1.3224986375138778e-23,2136,ipd_info_type-Statistical Analysis Plan (SAP),responsible_party/responsible_party_type
ipd_info_type-Statistical Analysis Plan (SAP),location/facility/address/city,abs_spearman,0.22142934105854706,6.585610301818326e-27,1.8515368769270777e-26,2297,ipd_info_type-Statistical Analysis Plan (SAP),location/facility/address/city__n_items
condition_browse/mesh_term,study_design_info/intervention_model,eta,0.22130593217752245,0.0,0.0,80897,condition_browse/mesh_term__is_nn,study_design_info/intervention_model
mortality_rate,study_design_info/masking_num,abs_spearman,0.22129026479624414,2.5224538571538393e-197,2.0771391359264435e-196,17890,study_design_info/masking_num,mortality_rate
Active Comparator Arm Number,intervention/intervention_name,abs_spearman,0.22012204112750186,0.0,0.0,69293,Active Comparator Arm Number,intervention/intervention_name__n_items
MaskingType-Participant,sae_rate,abs_spearman,0.22002944545761002,4.745254866278371e-195,3.89828857217904e-194,17890,MaskingType-Participant,sae_rate
Active Comparator Arm Number,intervention_browse/mesh_term,abs_spearman,0.21729294952757594,0.0,0.0,69293,Active Comparator Arm Number,intervention_browse/mesh_term__n_items
mortality_YN,oversight_info/has_dmc,eta,0.21611624694552214,3.818170990020571e-169,2.916075646224502e-168,16069,oversight_info/has_dmc,mortality_YN
location/facility/address/city,oversight_info/is_fda_regulated_drug,eta,0.21579915740519479,1.041363126074897e-144,6.919190942849459e-144,13761,location/facility/address/city__is_nn,oversight_info/is_fda_regulated_drug
intervention/intervention_type,oversight_info/is_fda_regulated_drug,eta,0.2154400417838412,3.1884342898119706e-144,2.1104398394469707e-143,13761,oversight_info/is_fda_regulated_drug,intervention/intervention_type__is_nn
dropout_YN,sponsors/lead_sponsor/agency_class,eta,0.2134971967553877,0.0,0.0,38302,sponsors/lead_sponsor/agency_class,dropout_YN
Placebo Comparator Arm Number,intervention/intervention_name,abs_spearman,0.2128287855523352,0.0,0.0,78123,Placebo Comparator Arm Number,intervention/intervention_name__n_items
enrollment,intervention/intervention_name,abs_spearman,0.2115888278024714,0.0,0.0,44446,enrollment,intervention/intervention_name__n_items
Procedure intervention Number,Radiation intervention Number,abs_spearman,0.21111701318351342,0.0,0.0,71221,Procedure intervention Number,Radiation intervention Number
eligibility/healthy_volunteers,number_of_arms,eta,0.20971273706739307,0.0,0.0,78060,eligibility/healthy_volunteers,number_of_arms
phase,responsible_party/responsible_party_type,cramers_v,0.20902539507695314,0.0,0.0,67878,phase,responsible_party/responsible_party_type
sae_rate,study_design_info/masking_num,abs_spearman,0.2089853192492184,9.800198743144584e-176,7.652964187062344e-175,17890,study_design_info/masking_num,sae_rate
ipd_info_type-Clinical Study Report (CSR),ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.20866106261723705,1.5752870001430948e-22,4.169171611193644e-22,2145,ipd_info_type-Clinical Study Report (CSR),ipd_info_type-Informed Consent Form (ICF)
ipd_info_type-Informed Consent Form (ICF),phase,eta,0.20851972108078787,1.6737663030332492e-20,4.311592218710556e-20,2145,ipd_info_type-Informed Consent Form (ICF),phase
sae_rate,study_design_info/primary_purpose,eta,0.20823161832225132,4.6853556012014544e-166,3.4641724923776713e-165,17911,study_design_info/primary_purpose,sae_rate
Drug intervention Number,Placebo Comparator Arm Number,abs_spearman,0.2077111574642277,0.0,0.0,78123,Drug intervention Number,Placebo Comparator Arm Number
phase,sponsors/lead_sponsor/agency_class,cramers_v,0.20749495587762926,0.0,0.0,71221,phase,sponsors/lead_sponsor/agency_class
phase,study_design_info/masking_num,eta,0.2050918812373648,0.0,0.0,81170,phase,study_design_info/masking_num
MaskingType-Investigator,mortality_rate,abs_spearman,0.204990309485623,5.1430866400381477e-169,3.9022327672778526e-168,17890,MaskingType-Investigator,mortality_rate
mortality_rate,start_date,abs_spearman,0.20488971734701442,7.819540362617437e-126,4.72572221914706e-125,13278,start_date__days,mortality_rate
ipd_info_type-Analytic Code,sponsors/lead_sponsor/agency_class,eta,0.20471521664957024,9.536278989110412e-20,2.425956770655833e-19,2145,ipd_info_type-Analytic Code,sponsors/lead_sponsor/agency_class
ipd_info_type-Statistical Analysis Plan (SAP),sae_YN,abs_spearman,0.2039801960853314,1.5799234244860985e-18,3.935651541282575e-18,1818,ipd_info_type-Statistical Analysis Plan (SAP),sae_YN
mortality_rate,phase,eta,0.20368744543547324,3.3374544872194295e-164,2.45193537908827e-163,17916,phase,mortality_rate
condition_browse/mesh_term,sae_YN,abs_spearman,0.2035841966234656,6.3627534259244764e-167,4.724480375018709e-166,17916,condition_browse/mesh_term__is_nn,sae_YN
dropout_rate,eligibility/healthy_volunteers,eta,0.2034619550359063,0.0,0.0,38268,eligibility/healthy_volunteers,dropout_rate
Placebo Comparator Arm Number,enrollment,abs_spearman,0.2022446465021881,0.0,0.0,43117,Placebo Comparator Arm Number,enrollment
duration_day,eligibility/maximum_age,abs_spearman,0.20216010866240924,3.164462917319397e-221,2.841475100176978e-220,24161,eligibility/maximum_age__years,duration_day
duration_year,eligibility/maximum_age,abs_spearman,0.20216010866240924,3.164462917319397e-221,2.841475100176978e-220,24161,eligibility/maximum_age__years,duration_year
duration_month,eligibility/maximum_age,abs_spearman,0.2018604721099488,1.4556155722383668e-220,1.3036763179196712e-219,24161,eligibility/maximum_age__years,duration_month
mortality_rate,study_design_info/intervention_model,eta,0.2016283443502338,4.701653849602889e-159,3.3343361484428655e-158,17857,study_design_info/intervention_model,mortality_rate
Active Comparator Arm Number,study_design_info/masking,eta,0.20087415348143117,0.0,0.0,64055,Active Comparator Arm Number,study_design_info/masking
intervention_browse/mesh_term,phase,eta,0.20059595920020568,0.0,0.0,81786,intervention_browse/mesh_term__is_nn,phase
sae_rate,study_design_info/allocation,eta,0.20021259492642526,5.863510897673871e-120,3.459371879357674e-119,13259,study_design_info/allocation,sae_rate
Experimental Arm Number,intervention/intervention_name,abs_spearman,0.20016629869623284,0.0,0.0,78123,Experimental Arm Number,intervention/intervention_name__n_items
completion_date,patient_data/sharing_ipd,eta,0.20008087297485122,1.4323324632182277e-83,6.601266988969949e-83,9341,patient_data/sharing_ipd,completion_date__days
Drug intervention Number,study_design_info/intervention_model,eta,0.200007193220612,0.0,0.0,80897,Drug intervention Number,study_design_info/intervention_model
intervention/intervention_name,study_design_info/intervention_model,eta,0.1986109721183171,0.0,0.0,80897,intervention/intervention_name__n_items,study_design_info/intervention_model
eligibility/healthy_volunteers,start_date,eta,0.19825729546610832,0.0,0.0,42833,eligibility/healthy_volunteers,start_date__days
number_of_arms,sponsors/lead_sponsor/agency_class,eta,0.19819820692738851,0.0,0.0,69293,number_of_arms,sponsors/lead_sponsor/agency_class
mortality_YN,study_design_info/primary_purpose,eta,0.19781950216790622,4.7835431759668405e-149,3.221475297768366e-148,17911,study_design_info/primary_purpose,mortality_YN
sae_YN,start_date,abs_spearman,0.19767994066008113,4.259989948271018e-117,2.4796423903252576e-116,13278,start_date__days,sae_YN
MaskingType-Outcomes Assessor,enrollment,abs_spearman,0.19596623550742928,0.0,0.0,44289,MaskingType-Outcomes Assessor,enrollment
mortality_YN,start_date,abs_spearman,0.19550492226930102,1.5800726102110509e-114,9.0756236702205e-114,13278,start_date__days,mortality_YN
duration_month,study_design_info/primary_purpose,eta,0.19511303899250784,0.0,0.0,42836,study_design_info/primary_purpose,duration_month
duration_day,study_design_info/primary_purpose,eta,0.19497651183134276,0.0,0.0,42836,study_design_info/primary_purpose,duration_day
duration_year,study_design_info/primary_purpose,eta,0.19497651183134276,0.0,0.0,42836,study_design_info/primary_purpose,duration_year
completion_date,phase,eta,0.1947526490081506,0.0,0.0,81786,phase,completion_date__is_nn
phase,start_date,eta,0.1947526490081506,0.0,0.0,81786,phase,start_date__is_nn
phase,study_design_info/primary_purpose,cramers_v,0.19431262364108612,0.0,0.0,80983,phase,study_design_info/primary_purpose
condition_browse/mesh_term,sae_rate,abs_spearman,0.19375882828034455,4.326796316180846e-151,2.942390841238442e-150,17916,condition_browse/mesh_term__is_nn,sae_rate
dropout_YN,sae_rate,abs_spearman,0.1910190196723084,1.7719005118658586e-146,1.1795697851980573e-145,17873,dropout_YN,sae_rate
mortality_YN,study_design_info/masking,eta,0.1892391754542485,1.3313381246146692e-127,8.159435596183378e-127,17890,study_design_info/masking,mortality_YN
condition_browse/mesh_term,eligibility/maximum_age,abs_spearman,0.18792885338717943,0.0,0.0,42760,condition_browse/mesh_term__is_nn,eligibility/maximum_age__years
Biological intervention Number,patient_data/sharing_ipd,eta,0.18679287076246154,6.8349107983312874e-105,3.6709915029677317e-104,13510,Biological intervention Number,patient_data/sharing_ipd
MaskingType-Care Provider,enrollment,abs_spearman,0.18676454271765464,0.0,0.0,44289,MaskingType-Care Provider,enrollment
mortality_YN,study_design_info/intervention_model,eta,0.18578528935964786,2.1085442038100836e-134,1.3273896935217465e-133,17857,study_design_info/intervention_model,mortality_YN
Other intervention Number,sponsors/lead_sponsor/agency_class,eta,0.18526284399634993,0.0,0.0,71221,Other intervention Number,sponsors/lead_sponsor/agency_class
MaskingType-Investigator,phase,eta,0.18491798080516023,0.0,0.0,81170,MaskingType-Investigator,phase
execution_pass,sae_rate,abs_spearman,0.18458035559995178,5.822083160677336e-137,3.732793170360469e-136,17903,sae_rate,execution_pass
execution_fail,sae_rate,abs_spearman,0.18458035559995178,5.822083160677336e-137,3.732793170360469e-136,17903,sae_rate,execution_fail
eligibility/healthy_volunteers,mortality_rate,eta,0.18350753143455406,1.8813761658728264e-135,1.1952069792336512e-134,17914,eligibility/healthy_volunteers,mortality_rate
MaskingType-Investigator,sae_rate,abs_spearman,0.18235741459028845,1.4030622548713992e-133,8.800796634798037e-133,17890,MaskingType-Investigator,sae_rate
completion_date,study_design_info/masking,eta,0.18221768018272272,5.563308749688319e-296,6.0603441708987166e-295,42635,study_design_info/masking,completion_date__days
Placebo Comparator Arm Number,mortality_rate,abs_spearman,0.1821006542355194,3.572736936702783e-133,2.2289516795407847e-132,17886,Placebo Comparator Arm Number,mortality_rate
patient_data/sharing_ipd,phase,cramers_v,0.18201028497630092,4.2813675569168863e-190,3.459942386113065e-189,13510,patient_data/sharing_ipd,phase
Combination Product intervention Number,oversight_info/is_fda_regulated_device,eta,0.1819110788547517,4.49366206863142e-102,2.3517282663394854e-101,13676,Combination Product intervention Number,oversight_info/is_fda_regulated_device
Other intervention Number,intervention/intervention_name,abs_spearman,0.1814109359508938,0.0,0.0,71221,Other intervention Number,intervention/intervention_name__n_items
Device intervention Number,Drug intervention Number,abs_spearman,0.1800342361524164,0.0,0.0,71221,Device intervention Number,Drug intervention Number
patient_data/sharing_ipd,start_date,eta,0.179620511020932,3.1618559733898333e-67,1.30028988254789e-66,9341,patient_data/sharing_ipd,start_date__days
Experimental Arm Number,responsible_party/responsible_party_type,eta,0.17946012441060277,0.0,0.0,66924,Experimental Arm Number,responsible_party/responsible_party_type
