orig_a,orig_b,feat_a,feat_b,role_a,role_b,metric,effect_size,p,n_valid,p_adj
Behavioral intervention Number,biology_fail,Behavioral intervention Number,biology_fail,num,num,abs_spearman,0.01710767498410701,0.0015016574818099361,34427,0.0023389779243789903
Behavioral intervention Number,regulatory_pass,Behavioral intervention Number,regulatory_pass,num,num,abs_spearman,0.03179360088775955,2.542609183120242e-08,30683,4.908648284079356e-08
Biological intervention Number,Combination Product intervention Number,Biological intervention Number,Combination Product intervention Number,num,num,abs_spearman,0.022278290256633002,1.8670683779524133e-10,81786,3.889725787400861e-10
Biological intervention Number,Device intervention Number,Biological intervention Number,Device intervention Number,num,num,abs_spearman,0.045390303456094835,8.330302323148297e-34,71221,2.5437434598365844e-33
Biological intervention Number,Diagnostic Test intervention Number,Biological intervention Number,Diagnostic Test intervention Number,num,num,abs_spearman,0.007592764274733131,0.04273460405299537,71221,0.05923524095897842
Biological intervention Number,Dietary Supplement intervention Number,Biological intervention Number,Dietary Supplement intervention Number,num,num,abs_spearman,0.028813660511094512,1.69655601326037e-16,81786,4.0856078628411546e-16
Biological intervention Number,Drug intervention Number,Biological intervention Number,Drug intervention Number,num,num,abs_spearman,0.3856577953620117,0.0,81786,0.0
Biological intervention Number,Experimental Arm Number,Biological intervention Number,Experimental Arm Number,num,num,abs_spearman,0.09426186682101957,1.1991958961934717e-153,78123,8.301206651936881e-153
Biological intervention Number,Genetic intervention Number,Biological intervention Number,Genetic intervention Number,num,num,abs_spearman,0.008169745931669106,0.029236735751061033,71221,0.04146843132038249
Biological intervention Number,MaskingType-Care Provider,Biological intervention Number,MaskingType-Care Provider,num,num,abs_spearman,0.013943487062729612,7.106846844056308e-05,81170,0.00011982674809847487
Biological intervention Number,MaskingType-Investigator,Biological intervention Number,MaskingType-Investigator,num,num,abs_spearman,0.02435507806268939,3.927409505259249e-12,81170,8.492687013550648e-12
Biological intervention Number,MaskingType-Outcomes Assessor,Biological intervention Number,MaskingType-Outcomes Assessor,num,num,abs_spearman,0.006126278337110581,0.08091742408631276,81170,0.10915685120339165
Biological intervention Number,MaskingType-Participant,Biological intervention Number,MaskingType-Participant,num,num,abs_spearman,0.0244338560835778,3.349446323824917e-12,81170,7.274578734557242e-12
Biological intervention Number,No Intervention Arm Number,Biological intervention Number,No Intervention Arm Number,num,num,abs_spearman,0.026688682401683147,2.1172240214019566e-12,69293,4.618552086862397e-12
Biological intervention Number,Other Arm Number,Biological intervention Number,Other Arm Number,num,num,abs_spearman,0.011625125974387113,0.0011567406760273236,78123,0.0018188569453370814
Biological intervention Number,Other intervention Number,Biological intervention Number,Other intervention Number,num,num,abs_spearman,0.07259492894221847,7.890625001202007e-84,71221,3.641423888336916e-83
Biological intervention Number,Placebo Comparator Arm Number,Biological intervention Number,Placebo Comparator Arm Number,num,num,abs_spearman,0.05259567932376839,5.503702923390811e-49,78123,1.9495787623632078e-48
Biological intervention Number,Procedure intervention Number,Biological intervention Number,Procedure intervention Number,num,num,abs_spearman,0.02989692610444114,1.4596037502328301e-15,71221,3.443396491554029e-15
Biological intervention Number,Radiation intervention Number,Biological intervention Number,Radiation intervention Number,num,num,abs_spearman,0.030605808079032418,2.047506073954356e-18,81786,5.089473252497416e-18
Biological intervention Number,Sham Comparator Arm Number,Biological intervention Number,Sham Comparator Arm Number,num,num,abs_spearman,0.004071253516138674,0.2838619375407129,69293,0.3572691897696405
Biological intervention Number,brief_title,Biological intervention Number,brief_title__is_nn,num,num,abs_spearman,0.0,1.0,81786,1.0
Biological intervention Number,brief_title,Biological intervention Number,brief_title__n_items,num,num,abs_spearman,0.06507454272984775,1.847482005296579e-77,81786,8.199233676124664e-77
Biological intervention Number,condition,Biological intervention Number,condition__is_nn,num,num,abs_spearman,0.0,1.0,81786,1.0
Biological intervention Number,condition,Biological intervention Number,condition__n_items,num,num,abs_spearman,0.046166450870277397,7.719376947297922e-40,81786,2.4999846124753288e-39
Biological intervention Number,condition_browse/mesh_term,Biological intervention Number,condition_browse/mesh_term__is_nn,num,num,abs_spearman,0.04705785464209505,2.513957894322623e-41,81786,8.280572211157455e-41
Biological intervention Number,condition_browse/mesh_term,Biological intervention Number,condition_browse/mesh_term__n_items,num,num,abs_spearman,0.032946374842300154,4.32153444339296e-21,81786,1.1190262437250771e-20
Biological intervention Number,eligibility/gender,Biological intervention Number,eligibility/gender,num,cat,eta,0.038749341079929334,5.780790572964975e-24,71221,1.566945962640662e-23
Biological intervention Number,eligibility/healthy_volunteers,Biological intervention Number,eligibility/healthy_volunteers,num,cat,eta,0.1718778778329322,0.0,81613,0.0
Biological intervention Number,eligibility/maximum_age,Biological intervention Number,eligibility/maximum_age__years,num,num,abs_spearman,0.13588871816717313,2.5093804819595008e-175,42760,1.9551787387464723e-174
Biological intervention Number,eligibility/minimum_age,Biological intervention Number,eligibility/minimum_age__years,num,num,abs_spearman,0.09920115839406425,2.5707804145886743e-173,79650,1.9896351761014796e-172
Biological intervention Number,enrollment,Biological intervention Number,enrollment,num,num,abs_spearman,0.07183019750397462,6.257979199452365e-52,44446,2.272359218191951e-51
Biological intervention Number,has_expanded_access,Biological intervention Number,has_expanded_access,num,cat,eta,0.002813717352475216,0.45621597679983245,70125,0.5523869405503198
Biological intervention Number,icdcode,Biological intervention Number,icdcode__is_nn,num,num,abs_spearman,0.08014965947894659,1.2261213809120033e-116,81786,7.089470546870568e-116
Biological intervention Number,icdcode,Biological intervention Number,icdcode__n_items,num,num,abs_spearman,0.04669960245022843,1.0033772795889558e-40,81786,3.286273370944035e-40
Biological intervention Number,intervention/intervention_name,Biological intervention Number,intervention/intervention_name__is_nn,num,num,abs_spearman,0.0,1.0,81786,1.0
Biological intervention Number,intervention/intervention_name,Biological intervention Number,intervention/intervention_name__n_items,num,num,abs_spearman,0.07371072949312386,6.662390327221527e-99,81786,3.3748988902470565e-98
Biological intervention Number,intervention_browse/mesh_term,Biological intervention Number,intervention_browse/mesh_term__is_nn,num,num,abs_spearman,0.09887825166481085,9.243379496161563e-177,81786,7.267136594832903e-176
Biological intervention Number,intervention_browse/mesh_term,Biological intervention Number,intervention_browse/mesh_term__n_items,num,num,abs_spearman,0.062141348969375405,8.714461641873924e-71,81786,3.69301880555023e-70
Biological intervention Number,ipd_info_type-Analytic Code,Biological intervention Number,ipd_info_type-Analytic Code,num,num,abs_spearman,0.07942835458176921,0.00013856573099074707,2297,0.00023039039004442397
Biological intervention Number,ipd_info_type-Clinical Study Report (CSR),Biological intervention Number,ipd_info_type-Clinical Study Report (CSR),num,num,abs_spearman,0.050763157967823824,0.018713088408878108,2145,0.026937855103915255
Biological intervention Number,ipd_info_type-Informed Consent Form (ICF),Biological intervention Number,ipd_info_type-Informed Consent Form (ICF),num,num,abs_spearman,0.2444207120520241,1.5120480841843421e-30,2145,4.434065056996278e-30
Biological intervention Number,ipd_info_type-Statistical Analysis Plan (SAP),Biological intervention Number,ipd_info_type-Statistical Analysis Plan (SAP),num,num,abs_spearman,0.007893222409854099,0.7053573017342395,2297,0.8250140099382303
Biological intervention Number,ipd_info_type-Study Protocol,Biological intervention Number,ipd_info_type-Study Protocol,num,num,abs_spearman,0.03776432258544418,0.07035907715825415,2297,0.09546965760442529
Biological intervention Number,location/facility/address/city,Biological intervention Number,location/facility/address/city__is_nn,num,num,abs_spearman,0.015824403056255862,6.019114207555514e-06,81786,1.062286534852992e-05
Biological intervention Number,location/facility/address/city,Biological intervention Number,location/facility/address/city__n_items,num,num,abs_spearman,0.04721104670187818,1.3865195951684586e-41,81786,4.5756463373318077e-41
Biological intervention Number,number_of_arms,Biological intervention Number,number_of_arms,num,num,abs_spearman,0.02929557873847888,2.614758876831469e-16,78123,6.275060149854527e-16
Biological intervention Number,oversight_info/has_dmc,Biological intervention Number,oversight_info/has_dmc,num,cat,eta,0.053917714227899836,6.356172692105928e-31,45926,1.8798042642611147e-30
Biological intervention Number,oversight_info/is_fda_regulated_device,Biological intervention Number,oversight_info/is_fda_regulated_device,num,cat,eta,0.0288176729663002,0.0007504327241897056,13676,0.0011967662765301637
Biological intervention Number,oversight_info/is_fda_regulated_drug,Biological intervention Number,oversight_info/is_fda_regulated_drug,num,cat,eta,0.010311011316231498,0.2264788535047581,13761,0.2891307920385872
Biological intervention Number,patient_data/sharing_ipd,Biological intervention Number,patient_data/sharing_ipd,num,cat,eta,0.18679287076246154,6.8349107983312874e-105,13510,3.6709915029677317e-104
Biological intervention Number,phase,Biological intervention Number,phase,num,cat,eta,0.07607212660537178,1.4881668151942337e-102,81786,7.799969355656052e-102
Biological intervention Number,responsible_party/responsible_party_type,Biological intervention Number,responsible_party/responsible_party_type,num,cat,eta,0.08347367532243544,8.754709052237371e-104,67878,4.637593590933669e-103
Biological intervention Number,smiless,Biological intervention Number,smiless__is_nn,num,num,abs_spearman,0.22998330718551083,0.0,81786,0.0
Biological intervention Number,smiless,Biological intervention Number,smiless__n_items,num,num,abs_spearman,0.19725717869681367,0.0,81786,0.0
Biological intervention Number,sponsors/lead_sponsor/agency_class,Biological intervention Number,sponsors/lead_sponsor/agency_class,num,cat,eta,0.10171262977341489,3.271430583994872e-160,71221,2.3343370183536306e-159
Biological intervention Number,study_design_info/allocation,Biological intervention Number,study_design_info/allocation,num,cat,eta,0.010157454583413427,0.011378594403668523,62081,0.01664167321243608
Biological intervention Number,study_design_info/intervention_model,Biological intervention Number,study_design_info/intervention_model,num,cat,eta,0.08817692390886392,2.4586752484301985e-135,80897,1.559105198593967e-134
Biological intervention Number,study_design_info/masking,Biological intervention Number,study_design_info/masking,num,cat,eta,0.047159408328229416,1.0728620054515076e-26,75043,2.999352750558317e-26
Biological intervention Number,study_design_info/masking_num,Biological intervention Number,study_design_info/masking_num,num,num,abs_spearman,0.02985569787168331,1.7732887006106037e-17,81170,4.336508258002708e-17
Biological intervention Number,study_design_info/primary_purpose,Biological intervention Number,study_design_info/primary_purpose,num,cat,eta,0.3296200962644175,0.0,80983,0.0
Biological intervention Number,study_type,Biological intervention Number,study_type,num,cat,eta,0.0,1.0,81786,1.0
Biological intervention Number,intervention/intervention_type,Biological intervention Number,intervention/intervention_type__is_nn,num,num,abs_spearman,0.026623015618447647,2.6379301561523252e-14,81786,6.038739981969256e-14
Biological intervention Number,intervention/intervention_type,Biological intervention Number,intervention/intervention_type__n_items,num,num,abs_spearman,0.023991333698316516,6.7910333671922635e-12,81786,1.4630403565401807e-11
Biological intervention Number,dropout_YN,Biological intervention Number,dropout_YN,num,num,abs_spearman,0.02491901491705921,1.074536400165577e-06,38302,1.9539581321692207e-06
Biological intervention Number,dropout_rate,Biological intervention Number,dropout_rate,num,num,abs_spearman,0.03248228497390311,2.0367407590511288e-10,38302,4.233058694798249e-10
Biological intervention Number,start_date,Biological intervention Number,start_date__is_nn,num,num,abs_spearman,0.016388486386301773,2.77152731299936e-06,81786,4.954247640263774e-06
Biological intervention Number,start_date,Biological intervention Number,start_date__days,num,num,abs_spearman,0.03901650181206884,6.486135436910336e-16,42855,1.540623420592168e-15
Biological intervention Number,completion_date,Biological intervention Number,completion_date__is_nn,num,num,abs_spearman,0.016388486386301773,2.77152731299936e-06,81786,4.954247640263774e-06
Biological intervention Number,completion_date,Biological intervention Number,completion_date__days,num,num,abs_spearman,0.019991638505918886,3.4904837359764504e-05,42855,5.983932403807679e-05
